Empresa: IPANEMA AGRICOLA S.A.                                                                                                                                                                                                   Saldo Fisico dos Itens - 31/05/2014                                                                                                                                                                                         Data de Emissão: 12/06/2014 - 10:21:33;;;;;;;;;;;;;;;;                                                                                                              
Item;Est;Dep;Localização;Lote;Refer.;Validade;Un;Qtd Liquida;Qtd Aloca Fatur;Qtd Aloca Produção;Qtd Aloca Ped Venda;Família;Grupo Estoque;Fator Conc/PPM;Ob;Descrição                                                                                                              
45877;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 886089                                                                                                             
45879;14;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 027537                                                                                                             
45880;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 027536                                                                                                             
45880;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 027536                                                                                                             
45886;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Reparo 420392                                                                                                             
45892;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 3603236                                                                                                             
45892;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 3603236                                                                                                             
45892;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 3603236                                                                                                             
45897;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 3176712 M91                                                                                                             
45897;13;MAN;;;;;;9,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 3176712 M91                                                                                                             
45897;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 3176712 M91                                                                                                             
45899;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Parafuso 2800188                                                                                                             
45905;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo 3152130                                                                                                             
45927;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Jogo de arruelas Std 3152148                                                                                                             
45933;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Conexão de aço 98464616 ( Ford 8430)                                                                                                             
45934;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel oring 14463281 ( Ford 8430)                                                                                                             
45935;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel oring Borracha 14457880 ( Ford 8430)                                                                                                             
45937;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo Tomada de Força 3599003 M92                                                                                                             
45948;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Abraçadeira 3801096                                                                                                             
45949;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel trava 355917X1                                                                                                             
45961;14;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 358557                                                                                                             
45962;14;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 3588080                                                                                                             
45965;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 490011                                                                                                             
45965;13;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 490011                                                                                                             
45968;12;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 183086                                                                                                             
45968;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 183086                                                                                                             
45968;14;man;;;;;;8,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 183086                                                                                                             
45991;12;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Barra reta de ligação 041224                                                                                                             
45991;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Barra reta de ligação 041224                                                                                                             
45991;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Barra reta de ligação 041224                                                                                                             
45998;12;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Jogo de Reparo Bomba D agua 320392                                                                                                             
46036;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;VEI01;40;0,0000;Ativo;Kit MP. JF do MB                                                                                                             
46043;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;VEI01;40;0,0000;Ativo;Regulador de Tensão BOSCH 8011                                                                                                             
46043;13;MAN;;;;;;6,0000;0,0000;0,0000;0,0000;VEI01;40;0,0000;Ativo;Regulador de Tensão BOSCH 8011                                                                                                             
46046;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;VEI01;40;0,0000;Ativo;Porta Escova do alt Bosch - zlg 1250-12v                                                                                                             
46046;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;VEI01;40;0,0000;Ativo;Porta Escova do alt Bosch - zlg 1250-12v                                                                                                             
50000;21;ind;;;;;;2,0000;0,0000;0,0000;0,0000;REV01;70;0,0000;Ativo;Coqueteleira de vidro 4080010654                                                                                                             
50002;21;ind;;;;;;1,0000;0,0000;0,0000;0,0000;REV01;70;0,0000;Ativo;Melody Quick Garrafa term.AZ Transp. 1L - 4050050028                                                                                                             
50016;21;IND;;;;;;1,0000;0,0000;0,0000;0,0000;REV01;70;0,0000;Ativo;Aubergue garrafa term. crom. 650 ml - 4080050012                                                                                                             
51010;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Assento 022363 ( Gremer).                                                                                                             
51013;12;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Braço do Levante LD 9004134M91                                                                                                             
51013;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Braço do Levante LD 9004134M91                                                                                                             
51013;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Braço do Levante LD 9004134M91                                                                                                             
51014;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte LD 039121S1                                                                                                             
51014;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte LD 039121S1                                                                                                             
51014;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte LD 039121S1                                                                                                             
51015;12;man;;;;;;18,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retrovisor externo                                                                                                             
51015;13;man;;;;;;15,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retrovisor externo                                                                                                             
51015;14;man;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retrovisor externo                                                                                                             
51016;12;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Lanterna GF 110 branca 1 polo                                                                                                             
51016;13;man;;;;;;36,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Lanterna GF 110 branca 1 polo                                                                                                             
51017;12;man;;;;;;5,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Cinto de Segurança 2 pontos                                                                                                             
51017;13;man;;;;;;12,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Cinto de Segurança 2 pontos                                                                                                             
51018;12;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Botão de Partida DKW Universal 1614                                                                                                             
51018;13;man;;;;;;16,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Botão de Partida DKW Universal 1614                                                                                                             
51018;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Botão de Partida DKW Universal 1614                                                                                                             
51056;12;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arvore 964926                                                                                                             
51056;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arvore 964926                                                                                                             
51069;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Junta 70490146/70490412                                                                                                             
51070;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mangueira 033077                                                                                                             
51071;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor 071647 T1                                                                                                             
51072;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor 071642 T1                                                                                                             
51072;13;MAN;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor 071642 T1                                                                                                             
51072;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor 071642 T1                                                                                                             
51073;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor 071643 T1                                                                                                             
51077;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Parafuso 894061                                                                                                             
51080;14;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tampa do Tanque 2800999M91                                                                                                             
51094;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Barra 033758 R1                                                                                                             
51105;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo 3409165                                                                                                             
51115;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 039544                                                                                                             
51119;13;MAN;;;;;;10,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Filtro Combustivel  848104 ( Empilhadeira)                                                                                                             
51126;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 80841500                                                                                                             
51137;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Aro da Roda 3412980 M92                                                                                                             
51157;14;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Garfo 022245                                                                                                             
51158;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tubo Bomba Alimentadora 487465M91                                                                                                             
51160;14;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 3603228 M1                                                                                                             
51161;14;MAN;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Calço 898017 M2                                                                                                             
51171;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tubo 2802618 M91                                                                                                             
51176;12;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Embolo 1484797                                                                                                             
51190;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor do pistão 592740                                                                                                             
51193;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo TDP Coroa 651701                                                                                                             
51194;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo Pinhão 651660                                                                                                             
51199;13;man;;;;;;5,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel TDP KH 4190                                                                                                             
51204;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Porca do Eixo TDP LB 3015                                                                                                             
51205;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arruela Aranha do Eixo  LB 5015                                                                                                             
51221;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 3148268                                                                                                             
51223;12;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Engrenagem 3410256                                                                                                             
51225;14;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 897235                                                                                                             
51233;12;man;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 027544 R1                                                                                                             
51233;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 027544 R1                                                                                                             
51233;14;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 027544 R1                                                                                                             
51237;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Braço para Embreagem direção TC 1027350                                                                                                             
51239;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tampa do Excentrico TC 1021010                                                                                                             
51240;13;MAN;;;;;;8,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Porca TC 1021221                                                                                                             
51241;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Conjunto do Ajustador do Freio TC 1056260                                                                                                             
51243;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Reparo da Bomba Conjunto NS 5051300                                                                                                             
51251;14;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 3176216 M1                                                                                                             
51257;12;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mangueira 3147966 M1                                                                                                             
51265;12;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte 039120 LE                                                                                                             
51265;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte 039120 LE                                                                                                             
51265;14;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Suporte 039120 LE                                                                                                             
51272;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo da Tomada de Força 1660288                                                                                                             
51273;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento 834218                                                                                                             
51281;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor Virabrequim 70730043                                                                                                             
51284;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento de Encosto 81781200 ( Valtra).                                                                                                             
51285;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento LA 1986 ( Valtra). DDU                                                                                                             
51287;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento LA 9124 ( Valtra).                                                                                                             
51288;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor KH0920 ( Valtra).                                                                                                             
51292;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Placa de Encosto 246610 ( Valtra)                                                                                                             
51297;13;MAN;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Posicionador 83349800                                                                                                             
51298;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Alavanca 240520                                                                                                             
51301;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Eixo 581570 ( Valtra)                                                                                                             
51313;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mangueira 82656500  (Valtra)                                                                                                             
51315;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tubo de Borracha 836647654  (Valtra)                                                                                                             
51319;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 651690 ( Valtra)                                                                                                             
51334;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tubo de Oleo 83315500                                                                                                             
51338;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Interruptor do farol Traseiro 83823000                                                                                                             
51360;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento Agulha 2700273                                                                                                             
51362;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bocal 70991630                                                                                                             
51369;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Rolamento LA 209 - 6203 zz                                                                                                             
51372;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arruela LB 5013                                                                                                             
51388;12;man;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 01050                                                                                                             
51390;13;man;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Parafuso 3147508                                                                                                             
51394;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel Retentor 164710                                                                                                             
51395;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Encosto do Pistão 159070                                                                                                             
51406;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tratometro Anti Horario 039286                                                                                                             
51407;12;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Defletor 2800860                                                                                                             
51420;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tubo 70620701                                                                                                             
51423;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Farol Dianteiro 80648900 ( Valtra)                                                                                                             
51424;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Sensor Indicador Restrição 33389600 ( Valtra)                                                                                                             
51432;13;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel 198562 M1                                                                                                             
51435;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Calço 882868                                                                                                             
51442;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Nip 010819                                                                                                             
51448;12;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 894778                                                                                                             
51456;14;MAN;;;;;;9,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Bucha 050646R1                                                                                                             
51465;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 6239085M1                                                                                                             
51466;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Disco 218080 ( Valtra)                                                                                                             
51470;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Alavanca Sup da Embreagem 85030700( Valtra)                                                                                                             
51471;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Embreagem ( Remanufaturada) Massey                                                                                                             
51471;13;man;;;;;;6,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Embreagem ( Remanufaturada) Massey                                                                                                             
51475;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Parafuso 353870                                                                                                             
51476;13;man;;;;;;11,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Parafuso 353864                                                                                                             
51477;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Reparo Bomba D Agua 836115972                                                                                                             
51488;14;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Protetor 033227 R1                                                                                                             
51491;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor KH 1064 ( Chapa)                                                                                                             
51494;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Guia 85029500                                                                                                             
51496;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Embreagem ( Remanufaturada) Valtra                                                                                                             
51498;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Anel Trava 899385                                                                                                             
51503;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Painel Lateral Direito 85046300                                                                                                             
51504;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Painel Lateral Esquerdo  85046200                                                                                                             
51510;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Aro 488334                                                                                                             
51514;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Valvula de Alicio 81733900 ( Valtra)                                                                                                             
51529;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tratometro 067265                                                                                                             
51540;13;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Corrente 4,60 mm 175.6 ( Empilhadeira)                                                                                                             
51542;13;MAN;;;;;;5,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Vareta do Oleo 70320054                                                                                                             
51557;12;MAN;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arruela 027646                                                                                                             
51563;13;man;;;;;;5,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tratometro  067265                                                                                                             
51563;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Tratometro  067265                                                                                                             
51564;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Farol 2801126 - 6217230                                                                                                             
51566;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Junta 194742                                                                                                             
51566;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Junta 194742                                                                                                             
51570;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mola 241320                                                                                                             
51571;12;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mola 83041000                                                                                                             
51586;13;man;;;;;;3,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Mancal 2730863 ALTBOSCH Dianteiro ( Cinap 5112 3971)                                                                                                             
51606;14;man;;;;;;4,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 027339                                                                                                             
51607;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Arruela 181150                                                                                                             
51608;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Alavanca 3589508                                                                                                             
51614;14;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Terminal 061327                                                                                                             
51630;13;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Chaveta 355465                                                                                                             
51631;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Alojamento S4009                                                                                                             
51632;14;man;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Retentor 707401300                                                                                                             
51640;13;man;;;;;;2,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Espaçador 885532                                                                                                             
51642;13;MAN;;;;;;1,0000;0,0000;0,0000;0,0000;TRA01;40;0,0000;Ativo;Pinhão 16 dentes 651660 ( valtra)                                                                                                             
61207;13;ARM;;;;;;0,0033;0,0000;0,0000;0,0000;INT01;5;0,0000;Ativo; Cafe Verde Safra 12/13                                                                                                             
61208;13;ARM;;;;;;2.613,3400;439,0000;0,0000;0,0000;INT01;5;0,0000;Ativo; Cafe Verde Safra 13/14                                                                                                             
61209;13;ARM;;;;;;12.768,2200;0,0000;0,0000;0,0000;INT01;5;0,0000;Ativo; Cafe Verde Safra 14/15                                                                                                             
62201;22;ARM;;;;;;798,7105;2.319,0000;0,0000;0,0000;INT01;5;0,0000;Ativo;Café Verde                                                                                                             
80002;21;PAC;;;;;;7,0000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Tradicional 250g                                                                                                             
80003;21;PAC;;;;;;191,0000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 500g                                                                                                             
80003;24;pac;; ;;;;217,5000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 500g                                                                                                             
80004;21;PAC;;;;;;171,5000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 250g                                                                                                             
80004;24;PAC;;;;;;70,0000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Extra Forte 250g                                                                                                             
80005;21;PAC;;;;;;475,5000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Forte Vácuo 500g                                                                                                             
80006;21;PAC;;;;;;189,0000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Forte Vácuo 250g                                                                                                             
80010;21;PAC;;;;;;636,5000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Forte 500g                                                                                                             
80010;24;pac;; ;;;;170,0000;0,0000;0,0000;0,0000;CFM01;55;0,0000;Ativo;Café Fazenda de Minas Forte 500g                                                                                                             
81001;21;PAC;;;;;;668,5000;0,0000;0,0000;0,0000;FLO01;55;0,0000;Ativo;Café Florescer 500g                                                                                                             
81001;24;PAC;;;;;;40,0000;0,0000;0,0000;0,0000;FLO01;55;0,0000;Ativo;Café Florescer 500g                                                                                                             
82001;21;PAC;;;;;;14,5000;0,0000;0,0000;0,0000;CAF01;10;0,0000;Ativo;Cafeera Grãos Fazenda 500g                                                                                                             
82002;21;PAC;;;;;;122,5000;0,0000;0,0000;0,0000;CAF01;10;0,0000;Ativo;Cafeera Grãos Confraria 500g                                                                                                             
82003;21;PAC;;;;;;402,0000;150,0000;0,0000;0,0000;CAF01;10;0,0000;Ativo;Cafeera Grãos Euro 500g                                                                                                             
83006;21;PAC;;;;;;57,0000;0,0000;0,0000;0,0000;CAF02;55;0,0000;Ativo;Cafeera Torrado e Moido Euro 250g                                                                                                             
83007;21;PAC;;;;;;84,2500;0,0000;0,0000;0,0000;CAF02;55;0,0000;Ativo;Cafeera Torrado e Moido Fazenda 250g                                                                                                             
83008;21;PAC;;;;;;115,0000;0,0000;0,0000;0,0000;CAF02;55;0,0000;Ativo;Cafeera Torrado e Moido Confraria 250g                                                                                                             
